snomed_id_1	snomed_label_1	snomed_id_2	snomed_label_2	rater_A	rater_B	rater_C	rater_D	rater_E	mean_rating	CUI_1	CUI_2
271240001	Serum calcium measurement	999691000000104	Serum bilirubin level			2.0	1.0	1.0	1.3333333333333333	C0728876	
90739004	Thyrotoxicosis	61037007	Colloid goitre			2.0	2.0	2.0	2.0	C0040156	C0221268
309838005	Emotional upset	277843001	Problem behaviour	1.0	1.0			1.0	1.0	C0677661	C0233514
271234008	Serum alkaline phosphatase measurement	1012681000000101	Blood sodium level			1.0	1.0	1.0	1.0	C0036776	
267954009	Arthralgia of the ankle and/or foot	82297005	Congestion of nasal sinus	0.0	0.0	0.0			0.0	C0423658	C0152029
71620000	Fracture of femur	81808003	Haemarthrosis	2.0		2.0	1.0		1.6666666666666667	C0015802	C0018924
20475008	Bilateral endoscopic occlusion of fallopian tubes	236880008	Curettage of uterus and endometrial sampling		1.0		1.0	1.0	1.0	C0195535	C0404058
408968008	Contraception care education	394707001	No history of migraine	2.0	1.0	2.0			1.6666666666666667	C1443484	C1271043
271234008	Serum alkaline phosphatase measurement	1000881000000102	Serum aspartate aminotransferase level	2.0	1.0			1.0	1.3333333333333333	C0036776	
208321007	Smith's fracture - closed	274470005	Manipulation under anaesthesia	2.0		2.0	2.0		2.0	C0272643	C0498269
169864006	Baby birth weight equal to 50%-74% (3450-3749g)	169814004	GP unit birth	1.0	0.0	0.0			0.3333333333333333	C0419402	C0419368
95666008	Weakness of face muscles	193093009	Bell's palsy		3.0		2.0	3.0	2.6666666666666665	C0427055	C0376175
160377001	Family history of asthma	266894000	FH: Cardiovascular disease	1.0	1.0	0.0			0.6666666666666666	C1261327	C0455404
299060006	Swelling of finger	267039000	Swollen ankle region	1.0	1.0	2.0			1.3333333333333333	C0239598	C0235439
68566005	Urinary tract infectious disease	78048006	Candidiasis	1.0	2.0	1.0			1.3333333333333333	C0042029	C0006840
161924005	Productive cough -green sputum	161851007	No temperature symptom	2.0	1.0	2.0			1.6666666666666667	C0425504	C0424753
160303001	FH: Diabetes mellitus	160357008	FH: Hypertension	2.0	1.0			1.0	1.3333333333333333	C1313937	C0455405
520391000000100	Preferred method of communication: speech	45089002	Normal vision	1.0	0.0			0.0	0.3333333333333333		C0234622
4556007	Gastritis	16761005	Oesophagitis		2.0		2.0	2.0	2.0	C0017152	C0014868
293331003	Anticoagulant adverse reaction	269722001	Adverse reaction to salicylate			2.0	1.0	2.0	1.6666666666666667	C0413671	C0413695
161833006	Abnormal weight gain	80182007	Irregular periods	1.0	0.0			2.0	1.0	C0332544	C0156404
8098009	Sexually transmitted infectious disease	161481007	H/O: migraine	0.0	0.0	0.0			0.0	C0036916	C0455512
274676007	Tingling of skin	44077006	Numbness			2.0	2.0	2.0	2.0	C0235050	C0028643
87522002	Iron deficiency anaemia	190634004	Cobalamin deficiency	1.0	1.0	2.0			1.3333333333333333	C0162316	C0042847
265056007	Vaginal hysterectomy	70183006	Subcutaneous mastectomy	1.0		0.0	1.0		0.6666666666666666	C0020700	C0024887
61253004	Erosion of cervix	48880000	Postcoital bleeding	2.0	2.0	2.0			2.0	C0007869	C0156406
162116003	Increased frequency of urination	49650001	Dysuria		2.0		2.0	3.0	2.333333333333333	C0042023	C0013428
118215003	Delivery finding	277132007	Therapeutic procedure	1.0	0.0			0.0	0.3333333333333333	C0559563	C0087111
263225007	Fracture of proximal end of femur	161465002	H/O: dementia		1.0		1.0	0.0	0.6666666666666666	C0435805	C0455499
72366004	Eating disorder	48981002	Parasuicide			2.0	2.0	1.0	1.6666666666666667	C0013473	
62744007	Orthopnoea	60845006	Dyspnoea on exertion			3.0	2.0	0.0	1.6666666666666667	C0085619	C0231807
279321000000104	Diabetes type 2 review	161843009	Normal fluid intake	0.0	1.0			0.0	0.3333333333333333		C0426594
401182001	Asthma monitoring by nurse	400987003	Asthma trigger			3.0	2.0	1.0	2.0	C1303157	C1303029
160270001	No FH: Cardiovascular disease	161501007	H/O: hypertension	1.0		2.0	1.0		1.3333333333333333	C0455346	C0455527
193722001	Low vision, both eyes	722166003	Podiatry		0.0		0.0	1.0	0.3333333333333333	C0271234	C0032331
26329005	Poor concentration	194437008	Disorders of initiating and maintaining sleep	2.0	1.0	2.0			1.6666666666666667	C0233417	C0021603
42059000	Retinal detachment	105597003	Blindness AND/OR vision impairment level		2.0		2.0	2.0	2.0	C0035305	C1263864
270479002	O/E - teeth examined	162889004	O/E - normal respiration	0.0	0.0			0.0	0.0	C0436876	C0436691
46764007	Severe pre-eclampsia	237364002	Stillbirth	2.0	2.0	3.0			2.333333333333333	C0341950	C0595939
38996000	External haemorrhoids without complication	449815008	Haematoma of perianal region	1.0	2.0			3.0	2.0	C0265041	C3266099
267105001	C/O: itching	13600006	Folliculitis			1.0	2.0	1.0	1.3333333333333333	C0436563	C0016436
164178007	Ear examination - normal	24029004	Bowels: fully continent	0.0	0.0			0.0	0.0	C0423478	C0429956
271234008	Serum alkaline phosphatase measurement	999691000000104	Serum bilirubin level	2.0		2.0	2.0		2.0	C0036776	
308021002	Seen in clinic	270479002	O/E - teeth examined	1.0		0.0	0.0		0.3333333333333333	C0585862	C0436876
65200003	Insertion of intrauterine contraceptive device	68254000	Removal of intrauterine device	1.0	1.0			2.0	1.3333333333333333	C0812450	C0204786
991541000000109	Clostridium difficile toxin detection	398032003	Loose stool	3.0		3.0	2.0		2.6666666666666665		C2129214
162290004	Dry eyes	41446000	Blepharitis	1.0		1.0	1.0		1.0	C0314719	C0005741
399114005	Adhesive capsulitis of shoulder	208321007	Smith's fracture - closed	1.0	1.0			0.0	0.6666666666666666	C0311223	C0272643
224164009	Financial circumstances	129062008	Independent in toilet	0.0	0.0			0.0	0.0	C0557159	C0429975
161615003	H/O: surgery	13184001	Separated			0.0	0.0	0.0	0.0	C0455610	C4721417
169836001	Birth of child	28030000	Twin birth			3.0	3.0	3.0	3.0	C0581135	C0233365
185975009	Hospital reference number	16531000000104	Lloyd George culled and summarised	0.0		0.0	0.0		0.0	C0422769	
11687002	Gestational diabetes mellitus	48194001	Pregnancy-induced hypertension	2.0		2.0	2.0		2.0	C0085207	C0852036
102570003	Inguinal pain	197983000	Orchitis and epididymitis	1.0	2.0	2.0			1.6666666666666667	C0239783	C0149881
14094001	Hyperemesis gravidarum	272044004	C/O - vomiting	2.0		2.0	2.0		2.0	C0020450	C0439039
160476009	Social / personal history observable	281078001	Education about alcohol consumption		2.0		1.0	3.0	2.0	C0424945	C0418859
777631000000108	Increasing risk drinking	160592001	Alcohol intake above recommended sensible limits	3.0	2.0			2.0	2.333333333333333		C0560219
231504006	Mixed anxiety and depressive disorder	394687007	Low suicide risk			2.0	2.0	1.0	1.6666666666666667	C0338908	C1271076
305241000000100	Keep well programme	20135006	Screening procedure	1.0	1.0	1.0			1.0		C0220908
185349003	Encounter for check up	416098002	Allergy to drug			0.0	0.0	0.0	0.0	C0422303	C0013182
267969005	Spondylosis and allied disorders	397881000	Diverticular disease	0.0	0.0			0.0	0.0	C0158240	C4317009
420848008	Antimalarial prophylaxis	414619005	Low dose diphtheria, tetanus and inactivated polio vaccination	0.0		1.0	1.0		0.6666666666666666	C0199244	C1532147
194437008	Disorders of initiating and maintaining sleep	401083009	Psychological well-being education	1.0		1.0	2.0		1.3333333333333333	C0021603	C1690135
20016009	Menarche	161715007	Usual duration of menstrual flow	1.0		2.0	1.0		1.3333333333333333	C0025274	C0425944
170409002	Tetanus and low dose diphtheria double vaccination	314178008	First hepatitis A and typhoid vaccination	1.0	1.0			0.0	0.6666666666666666	C0589026	C1278389
165302008	Memory: important person known	165287001	Memory: present place known	2.0	2.0			1.0	1.6666666666666667	C0423966	C0423952
45089002	Normal vision	162339002	Hearing normal			2.0	1.0	0.0	1.0	C0234622	C0234725
268537005	Rubella status education	161423008	H/O: chickenpox	1.0		0.0	1.0		0.6666666666666666	C0418892	C0455469
198436008	Menopausal flushing	271739002	Wax in ear canal	0.0	0.0	0.0			0.0	C0600142	C0423490
161923004	Productive cough -clear sputum	413845009	Chronic obstructive pulmonary disease accident and emergency attendance since last visit			2.0	2.0	2.0	2.0	C0425505	C1531626
160654005	Willing to be donor	281647001	Adverse reaction	0.0	0.0	0.0			0.0	C0425262	C0559546
50796003	Cervical biopsy	236873006	Diathermy of cervix	2.0		3.0	2.0		2.333333333333333	C0195314	C0404030
201201000000105	Asthma trigger - damp	201041000000104	Asthma trigger - seasonal	1.0	2.0	3.0			2.0		
171208001	Alcohol consumption screening	268556000	Urine screening for glucose	1.0	0.0			0.0	0.3333333333333333	C0420032	C1456823
25064002	Headache	48880000	Postcoital bleeding	0.0		0.0	0.0		0.0	C0018681	C0156406
82271004	Injury of head	263171005	Fractured nasal bones			2.0	2.0	0.0	1.3333333333333333	C0018674	C0339848
201108001	Ingrowing great toenail	267005004	H/O: significant knee disorder	0.0	0.0			0.0	0.0	C0406444	C0455573
38394007	Chronic purulent otitis media	44057004	Conductive hearing loss	2.0		3.0	2.0		2.333333333333333	C0271454	C0018777
413877007	Closed fracture of tibia AND fibula	418399005	Motor vehicle accident		1.0		2.0	1.0	1.3333333333333333	C0272759	C2939181
171223006	Ischaemic heart disease screening	170763003	Diabetic - good control		2.0		1.0	2.0	1.6666666666666667	C0740220	C0421257
444385008	Willing to be donor of heart	444407002	Willing to be donor of lung	1.0	1.0			0.0	0.6666666666666666	C2732382	C2732344
160245001	No current problems or disability	310503003	Diet average	0.0		0.0	0.0		0.0	C0422835	C0588013
45089002	Normal vision	160680006	Fully mobile	2.0		0.0	1.0		1.0	C0234622	C0425246
162162006	Breast lump present	27431007	Fibrocystic disease of breast			3.0	2.0	2.0	2.333333333333333	C0424850	C0016034
56557000	Fibrositis	201819000	Degenerative joint disease involving multiple joints			2.0	2.0	2.0	2.0	C0016053	C1384584
163548002	O/E - fetal heart 120-160	163504007	O/E - fundus 28-32 week size		1.0		2.0	2.0	1.6666666666666667	C0437179	C0437140
58759008	Intertrigo	170951000	Menopause symptoms present		0.0		0.0	0.0	0.0	C0021807	C0421314
161829004	Weight symptom	162338005	Hearing symptoms			0.0	0.0	0.0	0.0	C0424653	C0423520
40979000	Lack of exercise	1181000119106	Inappropriate diet and eating habits		1.0		1.0	1.0	1.0	C0277807	C0348088
390901002	Negotiated date for cessation of smoking	413173009	Minutes from waking to first tobacco consumption		1.0		2.0	1.0	1.3333333333333333	C1272228	C1446281
103391001	Urgent	300471006	Finding of frequency of urination	2.0	1.0			2.0	1.6666666666666667	C0439609	C0042023
1022441000000101	FBC - full blood count	1027131000000103	Thyroid hormone tests			1.0	1.0	0.0	0.6666666666666666		
38907003	Varicella	14189004	Measles			1.0	1.0	0.0	0.6666666666666666	C0008049	C0025007
272026007	C/O - somnolence	48694002	Anxiety			2.0	2.0	1.0	1.6666666666666667	C0439023	C0003467
79654002	Oedema	194828000	Angina pectoris		0.0		0.0	1.0	0.3333333333333333	C0013604	C0002962
275903009	H/O: carcinoma	161511000	H/O: TIA	1.0	0.0			0.0	0.3333333333333333	C0559146	C0455536
268523001	Target weight discussed	390734006	Target weight	3.0	2.0			3.0	2.6666666666666665	C0419897	C1272247
422587007	Nausea	398032003	Loose stool		2.0		1.0	2.0	1.6666666666666667	C0027497	C2129214
24623002	Screening mammography	161524000	H/O: hay fever	0.0	0.0	0.0			0.0	C0203028	C0455541
42818005	Closed fracture of scaphoid bone of wrist	125598003	Injury of wrist			2.0	2.0	0.0	1.3333333333333333	C0435644	C0043264
71906005	Paronychia	388983002	Paronychia of toe		3.0		3.0	3.0	3.0	C0030578	C0311211
64531003	Nasal discharge	373904004	Feels hot/feverish	1.0	0.0	1.0			0.6666666666666666	C1260880	C0424749
225581002	Sight deteriorating	162566001	Patient not aware of diagnosis	2.0	0.0			1.0	1.0	C0558171	C0581129
340911000000109	Asthma trigger - pollen	201051000000101	Asthma trigger: animals			3.0	2.0	1.0	2.0		
40733004	Disorder due to infection	169443000	Preventive procedure	0.0	0.0	0.0			0.0	C0009450	C0199176
267092007	Has eye discharge	267093002	Has a red eye	2.0		2.0	2.0		2.0	C0423007	C0423003
45089002	Normal vision	288579009	Difficulty communicating	1.0	0.0			1.0	0.6666666666666666	C0234622	C0566003
50417007	Lower respiratory tract infection	34095006	Dehydration	1.0	1.0			1.0	1.0	C0149725	C0011175
40917007	Clouded consciousness	34095006	Dehydration	3.0	1.0			1.0	1.6666666666666667	C0683369	C0011175
76618002	Urethral stricture	267064002	Retention of urine			2.0	2.0	3.0	2.333333333333333	C4551691	C0080274
39204006	Pyloric ulcer	74474003	Gastrointestinal haemorrhage	2.0	3.0			3.0	2.6666666666666665	C0240848	C0017181
71642004	Fracture of skull	414293001	Fracture of tibia AND fibula	1.0	0.0			0.0	0.3333333333333333	C0037304	C0159852
313296004	Mild chronic obstructive pulmonary disease	161939006	Breathless - moderate exertion	1.0	2.0	3.0			2.0	C0730604	C0425448
90739004	Thyrotoxicosis	43153006	Myxoedema	2.0	3.0	2.0			2.333333333333333	C0040156	C0027145
92691004	Carcinoma in situ of prostate	399068003	Malignant tumour of prostate	3.0		3.0	2.0		2.6666666666666665	C0154088	C0376358
94081005	Primary malignant neoplasm of sweat gland	254666005	Keratosis	1.0	0.0			1.0	0.6666666666666666	C1367882	C0022593
161713000	Last menstrual period -1st day	424525001	Antenatal care	2.0	0.0			2.0	1.3333333333333333	C0425933	C0033052
293032001	Sulphonamide adverse reaction	292954005	Penicillin adverse reaction	1.0	1.0	3.0			1.6666666666666667	C0261773	C0413443
232613003	Attention to tracheostomy	11538006	Tetraplegia		0.0		0.0	1.0	0.3333333333333333	C0740204	C0034372
794611000000102	Annual health review	170728008	Poor visual acuity	1.0	1.0			0.0	0.6666666666666666		C0580104
386152007	Hydrocele	438457000	Swelling of testicle	3.0	0.0	3.0			2.0	C1720771	C2584688
285838002	Cervical intraepithelial neoplasia grade 2	285636001	Cervical intraepithelial neoplasia			3.0	2.0	3.0	2.6666666666666665	C0349459	C0206708
391092009	H/O: fragility fracture	391025002	Osteoporosis - dietary assessment	1.0	1.0	2.0			1.3333333333333333	C1272068	C1272004
308077000	Pin prick sensation of left foot normal	308076009	Pin prick sensation of right foot normal	3.0	1.0			2.0	2.0	C0585903	C0585902
197315008	Non-alcoholic fatty liver	115217007	Cystic, mucinous AND/OR serous neoplasm	2.0	1.0	0.0			1.0	C0400966	C0476127
110483000	Tobacco user	171248009	Urine screening for blood	1.0	0.0	0.0			0.3333333333333333	C3853727	C0202514
275169009	Simpson's forceps delivery	48194001	Pregnancy-induced hypertension	2.0		1.0	0.0		1.0	C0559181	C0852036
268458002	Combined oral contraceptive - use	315215002	Disorder excluded	0.0	0.0			0.0	0.0	C0457572	C1277606
394687007	Low suicide risk	310496002	Moderate depression			2.0	2.0	2.0	2.0	C1271076	C0588007
202708005	Prolapsed lumbar intervertebral disc	240213002	Prolapsed intervertebral disc without myelopathy		3.0		2.0	3.0	2.6666666666666665	C0281899	C0410617
526941000000109	Pre-conception advice for patients with epilepsy	526921000000102	Contraceptive advice for patients with epilepsy	2.0	2.0	2.0			2.0		
394924000	Symptoms of depression	225706007	Interpersonal relationship finding		1.0		1.0	1.0	1.0	C0086132	C0558233
28960008	Arteriosclerosis	67362008	Aortic aneurysm	2.0	2.0	2.0			2.0	C0003850	C0003486
206123007	Fetal or neonatal effect of caesarean section	703145006	Sterilisation procedure	1.0	0.0			0.0	0.3333333333333333	C0158843	C3839105
105529008	Lives alone	161035003	Not on a special diet		0.0		0.0	0.0	0.0	C0439044	C0424980
208321007	Smith's fracture - closed	414293001	Fracture of tibia AND fibula	1.0	0.0	0.0			0.3333333333333333	C0272643	C0159852
282027006	Normal period	439958008	Sampling of cervix for Papanicolaou smear	1.0	1.0			0.0	0.6666666666666666	C0559892	C2585932
386468009	Sexuality education	228463002	Number of sexual partners in past year	2.0	2.0			3.0	2.333333333333333	C0036879	C0556468
170951000	Menopause symptoms present	268530007	Menopause monitoring		1.0		2.0	3.0	2.0	C0421314	C0419984
199317008	Twin pregnancy - delivered	237311001	Complete breech delivery	1.0	2.0			1.0	1.3333333333333333	C0156893	C2587211
23560001	Asperger's disorder	406506008	Attention deficit hyperactivity disorder	0.0	1.0	2.0			1.0	C0236792	C1263846
274718005	Orchitis	31070006	Epididymitis		2.0		2.0	2.0	2.0	C0029191	C0014534
69494008	Eustachian tube disorder	315234002	Secondary prevention		0.0		0.0	0.0	0.0	C0271468	C0679699
200149009	Delivery by emergency caesarean section	28030000	Twin birth	2.0		2.0	1.0		1.6666666666666667	C0475603	C0233365
89164003	Breast lump	254845004	Fibroadenoma of breast	3.0	2.0			2.0	2.333333333333333	C0024103	C0178421
68225006	Alopecia areata	278040002	Loss of hair		1.0		2.0	3.0	2.0	C0002171	C0002170
28432003	Abscess of breast	7079009	Nonpuerperal abscess of breast		2.0		3.0	1.0	2.0	C0151463	C0269246
195967001	Asthma	446096008	Perennial allergic rhinitis	1.0	2.0			1.0	1.3333333333333333	C0004096	C0035457
310500000	Diet good	160245001	No current problems or disability			1.0	0.0	0.0	0.3333333333333333	C0452415	C0422835
294841000000108	Has welfare attorney appointed under the Adults with Incapacity (Scotland) Act 2000	450475007	For cardiopulmonary resuscitation	1.0		1.0	2.0		1.3333333333333333		C3472261
161713000	Last menstrual period -1st day	161715007	Usual duration of menstrual flow	2.0		2.0	1.0		1.6666666666666667	C0425933	C0425944
414545008	Ischaemic heart disease	57054005	Acute myocardial infarction	3.0		3.0	2.0		2.6666666666666665	C0151744	C0155626
197940006	Microscopic haematuria	171248009	Urine screening for blood			3.0	2.0	3.0	2.6666666666666665	C0239937	C0202514
88151007	Keratoconjunctivitis	4740000	Herpes zoster	2.0		1.0	0.0		1.0	C0022573	C0019360
420848008	Antimalarial prophylaxis	33879002	Active immunisation	2.0		0.0	2.0		1.3333333333333333	C0199244	C0205991
56557000	Fibrositis	51771007	Postviral fatigue syndrome	1.0	0.0	2.0			1.0	C0016053	C0015674
709532005	Injection of medroxyprogesterone acetate	394936006	Osteoporosis health education			1.0	1.0	0.0	0.6666666666666666	C4038955	C1273580
421986006	Persistent proteinuria associated with type 2 diabetes mellitus	420715001	Persistent microalbuminuria associated with type 2 diabetes mellitus			2.0	2.0	2.0	2.0	C1719887	C1720102
